,name,description,score,address,latitude,longitude,short_url
372,Mas des Cabidoules,"[""Le Mas des Cabidoules est situé aux Saintes-Maries-de-la-Mer, à 1,9 km de l'église des Saintes Maries. Offrant des vues sur le lac, cette chambre d'hôtes est dotée d'une piscine extérieure. "", '189 expériences vécues']","['9,7']","269 chemin bas des launes mas des cabidoules, 13460 Les Saintes-Maries-de-la-Mer, France",43.46610858,4.4140926,https://www.booking.com/hotel/fr/mas-des-cabidoules.fr.html?aid=304142
373,Mas des Rièges & Spa,"['Installé aux Saintes-Maries-de-la-Mer, à 1,1\xa0km de la plage des Amphores, le Mas des Rièges\xa0& Spa possède une piscine extérieure, un parking privé gratuit, un jardin et une terrasse. ', '93 expériences vécues']","['8,8']","Mas des Rièges Route de Cacharel, 13460 Les Saintes-Maries-de-la-Mer, France",43.46150341,4.42932761,https://www.booking.com/hotel/fr/mas-des-rieges-amp-spa.fr.html?aid=304142
374,Mas du Couvin,"[""Situé à 5 km de l'église des Saintes-Maries, le Mas du Couvin propose un salon commun, un jardin et une cuisine commune. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. "", '24 expériences vécues']","['9,6']","Route de Cacharel, Chemin du Clarousset, 13460 Les Saintes-Maries-de-la-Mer, France",43.50038852,4.427241,https://www.booking.com/hotel/fr/mas-du-couvin.fr.html?aid=304142
375,Best Western Premier Masqhotel,"['Le Best Western Masqhotel est un hôtel design situé à 5 minutes de marche du vieux port de La Rochelle. Il possède des chambres contemporaines, un bar-salon et une connexion Wi-Fi gratuite. ', '1 437 expériences vécues']","['8,6']","17 Rue de L'ouvrage à Cornes, 17000 La Rochelle, France",46.15483672,-1.14505649,https://www.booking.com/hotel/fr/masqhotel.fr.html?aid=304142
376,Hotel Méditerranée,"[""Doté d'un jardin de style méditerranéen et d'une terrasse, l'Hotel Méditerranée se trouve à Collioure, à 5\xa0minutes de marche de la plage la plus proche. "", '760 expériences vécues']","['7,9']","Avenue Aristide Maillol, 66190 Collioure, France",42.52708254,3.08026291,https://www.booking.com/hotel/fr/mediterranee-collioure.fr.html?aid=304142
377,MEININGER Hotel Lyon Centre Berthelot,"['Installé à Lyon, le MEININGER Hotel Lyon Centre Berthelot propose un bar, un parking privé, un salon commun et une terrasse. ', '3 784 expériences vécues']","['8,4']","Rue Professeur Zimmermann 7, 7e arr., 69007 Lyon, France",45.746083,4.837187,https://www.booking.com/hotel/fr/meininger-lyon-centre-berthelot.fr.html?aid=304142
378,Mercure Amiens Cathédrale,"[""L’hôtel 4\xa0étoiles Mercure Amiens Cathédrale vous accueille en face de la plus grande cathédrale médiévale de France, classée au patrimoine mondial de l'Unesco. "", '1 546 expériences vécues']","['8,3']","21/23 Rue Flatters, 80000 Amiens, France",49.89571084,2.29956239,https://www.booking.com/hotel/fr/mercure-amiens-cathdrale.fr.html?aid=304142
379,Mercure Le Havre Centre Bassin Du Commerce,"['Le Mercure Le Havre Centre Bassin Du Commerce se trouve dans le centre-ville du Havre, en face du Bassin du Commerce et à proximité du port ferry. ', '1 301 expériences vécues']","['7,6']","Chaussée Georges Pompidou, 76600 Le Havre, France",49.49033645,0.11681288,https://www.booking.com/hotel/fr/mercure-bassin-du-commerce.fr.html?aid=304142
380,Mercure Lille Centre Vieux Lille,"['Le Mercure Lille Centre Vieux Lille est situé au cœur du centre historique de Lille, à seulement 10 minutes à pied de la gare de Lille-Flandres et à 10 km du stade Pierre Mauroy. ', '696 expériences vécues']","['7,8']","27 rue des Tours, Vieux-Lille, 59000 Lille, France",50.64173829,3.06659639,https://www.booking.com/hotel/fr/mercure-llile-vieux.fr.html?aid=304142
381,Mercure Rouen Centre Cathédrale,"[""Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à..."", '1 959 expériences vécues']","['8,2']","7 Rue Croix de Fer, 76000 Rouen, France",49.44117285,1.09517545,https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html?aid=304142
382,Lille City Hotel,"['Le Lille City Hotel est un établissement abordable situé dans le centre-ville de Lille, dans une rue piétonne et commerçante, à 260 mètres du Palais des Beaux Arts, à 1,2 km de Lille Grand Palais et à...', '784 expériences vécues']","['7,1']","57 rue de Bethune, Centre de Lille, 59000 Lille, France",50.63359887,3.06328118,https://www.booking.com/hotel/fr/misterbeddelille.fr.html?aid=304142
383,Best Western Plus Monopole Métropole,"['Le Best Western Monopole Métropole est situé à seulement 400 mètres de la gare de Strasbourg, près du quartier de la Petite France. ', '2 395 expériences vécues']","['8,7']","16, rue Kuhn, 67000 Strasbourg, France",48.58501891,7.73882546,https://www.booking.com/hotel/fr/monopolemetropole.fr.html?aid=304142
384,Montauban Appartement 3 chambres à deux pas de l’hypercentre,"['Hébergement géré par un particulier', ""Situé à Montauban, en Midi-Pyrénées, le Montauban Appartement 3 chambres à deux pas de l'hypercentre dispose d'un balcon. "", '24 expériences vécues']","['9,5']","Appt 22 6e étage avec ascenseur 200 Boulevard Vincent Auriol, 82000 Montauban, France",44.01576468,1.3677983,https://www.booking.com/hotel/fr/montauban-appartement-3-chambres-a-deux-pas-de-l-hypercentre.fr.html?aid=304142
385,Montempô Apparthôtel Strasbourg,"[""Le Montempô Apparthôtel Strasbourg propose des hébergements indépendants dotés d'une connexion Wi-Fi gratuite à proximité directe du centre de Strasbourg, à 900 mètres du quartier historique de la..."", '1 723 expériences vécues']","['6,9']","3 Rue de Koenigshoffen, 67000 Strasbourg, France",48.57942103,7.73011345,https://www.booking.com/hotel/fr/montempo-apparthotel-strasbourg.fr.html?aid=304142
386,Hôtel Montmorency & Spa,"[""Situé à 30 mètres de l'entrée de la cité médiévale de Carcassonne, l'Hôtel Montmorency propose une connexion Wi-Fi gratuite, une piscine extérieure et un jacuzzi. "", '1 376 expériences vécues']","['8,4']","2 Rue Camille Saint Saens, 11000 Carcassonne, France",43.20706635,2.36708701,https://www.booking.com/hotel/fr/montmorency.fr.html?aid=304142
387,Moxy Lille City,"['Le Moxy Lille City est situé à Lille, à 700\xa0mètres de la braderie de Lille. Il propose des hébergements avec une terrasse et un parking privé. ', '1 460 expériences vécues']","['8,7']","3, Rue Jean Bart, Centre de Lille, 59000 Lille, France",50.627831,3.063592,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html?aid=304142
388,Carcassonne Pont Vieux Apartments,"[""Le Carcassonne Pont Vieux Apartments propose des hébergements à Carcassonne. Vous bénéficierez d'une connexion Wi-Fi gratuite. "", '104 expériences vécues']","['8,9']","34 Rue du Pont Vieux, 11000 Carcassonne, France",43.21136679,2.35624421,https://www.booking.com/hotel/fr/ney.fr.html?aid=304142
389,NH Collection Marseille,"[""Doté d'un bar à cocktails, d'un jardin et d'une salle de sport au 6ème étage, le NH Collection Marseille vous accueille à La Joliette, le nouveau quartier des affaires et de loisirs de Marseille,..."", '4 824 expériences vécues']","['8,6']","37 Boulevard des Dames, 13002 Marseille, France",43.3024211,5.3686337,https://www.booking.com/hotel/fr/nh-collection-marseille.fr.html?aid=304142
390,Logis NIMOTEL Hôtel Cosy,"['Le Logis NIMOTEL Hôtel Cosy vous accueille à 1\xa0km de l’autoroute A9\xa0et à 10\xa0minutes en voiture du centre-ville de Nîmes. ', '2 726 expériences vécues']","['7,3']","152 Rue Claude Nicolas Ledoux, 30900 Nîmes, France",43.81557635,4.34660353,https://www.booking.com/hotel/fr/nimotel.fr.html?aid=304142
391,Nomad Hotel le Havre,"[""Le Nomad Hotel Le Havre propose des chambres climatisées, dotées d'une connexion Wi-Fi gratuite et décorées dans un style moderne. "", '3 091 expériences vécues']","['8,6']","5 rue Magellan, 76600 Le Havre, France",49.4933176,0.12530688,https://www.booking.com/hotel/fr/nomad-le-havre.fr.html?aid=304142
392,notre maison à Eguisheim,"['Hébergement géré par un particulier', ""Situé à Eguisheim, à moins de 1 km du marché de Noël, l'hébergement notre maison à Eguisheim offre une vue sur la ville. "", '96 expériences vécues']","['9,0']","33 Rue du Rempart Sud, 68420 Eguisheim, France",48.041599,7.306161,https://www.booking.com/hotel/fr/notre-maison-a-eguisheim.fr.html?aid=304142
393,Novotel Dijon Sud,"['Situé sur la route des vins de Bourgogne, le Novotel Dijon Route des Grands Crus se trouve à 10 minutes de Dijon, dans la région des vignobles de Marsannay-la-Côte. ', '1 870 expériences vécues']","['7,3']","11 Route De Beaune, 21160 Dijon, France",47.27952743,5.00770569,https://www.booking.com/hotel/fr/novotel-dijon-sud.fr.html?aid=304142
394,Novotel Lille Centre Gares,"[""Situé à seulement 300 mètres de la gare de Lille Flandres, l'hôtel 4 étoiles Novotel Lille Centre Gares se trouve à 5 minutes de marche du centre de Lille, du palais des Congrès et du Zénith. "", '984 expériences vécues']","['8,1']","49 Rue De Tournai, Centre de Lille, 59000 Lille, France",50.63444099,3.07335824,https://www.booking.com/hotel/fr/novotel-lille-centre-gares.fr.html?aid=304142
395,Odalys City Toulouse Centre Compans Caffarelli,"[""Situé à 1,8 km du Zénith de Toulouse, l'Odalys City Centre Compans Caffarelli propose un salon commun, un jardin et une réception ouverte 24h/24. "", '569 expériences vécues']","['8,7']","39 Rue du Béarnais, 31000 Toulouse, France",43.6090789,1.4274835,https://www.booking.com/hotel/fr/odalys-city-centre-compans-caffarelli.fr.html?aid=304142
396,Okko Hotels Bayonne Centre,"['Hébergement géré par un particulier', 'Situé à Bayonne, à seulement 700\xa0mètres du centre-ville et de la cathédrale Sainte-Marie de Bayonne, l’Okko Hotels Bayonne Centre vous propose des chambres climatisées avec une connexion Wi-Fi...', '2 035 expériences vécues']","['8,5']","22, boulevard du BAB, 64100 Bayonne, France",43.4953443,-1.4825118,https://www.booking.com/hotel/fr/okko-hotels-bayonne-centre.fr.html?aid=304142
397,Okko Hotels Grenoble Jardin Hoche,"['Situé à Grenoble, à proximité immédiate du jardin Hoche, l’Okko Hotels Grenoble Jardin Hoche possède un sauna et une salle de sport. ', '1 540 expériences vécues']","['8,6']","23 rue Hoche, 38000 Grenoble, France",45.18495018,5.72598981,https://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html?aid=304142
398,OKKO Hotels Lille Centre,"['Installé à Lille, l’OKKO Hotels Lille Centre possède un bar, un restaurant, un salon commun et une salle de sport. ', '573 expériences vécues']","['8,7']","13 Rue d'Amiens, Centre de Lille, 59800 Lille, France",50.634074,3.064229,https://www.booking.com/hotel/fr/okko-hotels-lille-centre.fr.html?aid=304142
399,Outsite Coliving Biarritz,"[""Situé à Biarritz et avec Situé à moins de 300 mètres de la plage de la Côte des Basques, l'Outsite Coliving Biarritz propose un salon commun, des chambres pour les personnes souffrant d'allergies, une..."", '535 expériences vécues']","['8,0']","19 Avenue Carnot, 64200 Biarritz, France",43.479357,-1.562543,https://www.booking.com/hotel/fr/outsite-coliving-biarrtiz.fr.html?aid=304142
400,Paddy's Place,"['Hébergement géré par un particulier', ""Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Paddy's Place est un hébergement situé dans le centre de Lille, à seulement 200 mètres du quartier du Vieux-Lille et de la..."", '50 expériences vécues']","['9,2']","29B Rue Nationale, Centre de Lille, 59800 Lille, France",50.6364092,3.0615103,https://www.booking.com/hotel/fr/paddy-39-s-place.fr.html?aid=304142
401,Best Western Hôtel Le Paradou Avignon Sud.,"[""Situé dans un parc à Avignon Sud-Montfavet, le Best Western Hôtel Le Paradou Avignon Sud. propose une connexion Wi-Fi gratuite disponible dans l'ensemble de l'établissement. "", '2 694 expériences vécues']","['7,9']","85 Avenue Clément Ader - Zone de l'aéroport, 84140 Avignon, France",43.9048925,4.89553034,https://www.booking.com/hotel/fr/paradouavignon.fr.html?aid=304142
402,Parc 709 Bayonne,"['Hébergement géré par un particulier', 'Situé à Bayonne, à moins de 1 km de la cathédrale Sainte-Marie, le Parc 709 Bayonne propose un hébergement avec vue sur la ville, connexion Wi-Fi et parking privé gratuits. ', '110 expériences vécues']","['9,4']","6 Boulevard du BAB, 64100 Bayonne, France",43.495606,-1.481317,https://www.booking.com/hotel/fr/parc-709-bayonne.fr.html?aid=304142
403,Luxury Design Hotel Particulier le 28,"[""Proposant un jardin privé avec 2 terrasses et un restaurant, L'Hotel Particulier Le 28 est situé à Aix-en-Provence. Il dispose d'un parking privé sur place et d'une connexion Wi-Fi gratuite. "", '311 expériences vécues']","['9,0']","28 Rue du Quatre Septembre, 13100 Aix-en-Provence, France",43.5247755,5.4502245,https://www.booking.com/hotel/fr/particulier-28-a-aix-aix-en-provence1.fr.html?aid=304142
404,"Hôtel particulier ""le clos de la croix""","['Offrant une vue sur le jardin, l\'Hôtel particulier ""le clos de la croix"" est situé à Bayeux. Il propose un salon commun, un jardin et une terrasse. ', '133 expériences vécues']","['9,8']","16 Rue des Bouchers, 14400 Bayeux, France",49.277964,-0.701677,https://www.booking.com/hotel/fr/particulier-quot-le-clos-de-la-croix-quot.fr.html?aid=304142
405,Hotel Spa Le Pasino,"[""Situé au cœur du Havre, l'Hotel Spa le Pasino dispose d'une piscine intérieure, d'un spa avec un sauna et d'un casino sur place. "", '611 expériences vécues']","['8,4']","Place Jules Ferry, Perret, 76600 Le Havre, France",49.49117449,0.11193663,https://www.booking.com/hotel/fr/pasino.fr.html?aid=304142
406,Pêche de Vigne & Spa,"['Le Pêche de Vigne & Spa est un hôtel situé à Rodern, à 49 km de Strasbourg. ', '582 expériences vécues']","['8,9']","31 rue du Pinot Noir, 68590 Rodern, France",48.22489193,7.3539548,https://www.booking.com/hotel/fr/peche-de-vigne.fr.html?aid=304142
407,Péniche DJEBELLE,"['Située à Bayonne, à moins de 2,3 km de la cathédrale Sainte-Marie et à 3,1 km du parc Ansot, la Péniche DJEBELLE propose un salon commun, une terrasse et une connexion Wi-Fi gratuite. ', '157 expériences vécues']","['9,6']","17 quai de Lesseps, 64100 Bayonne, France",43.496335,-1.473749,https://www.booking.com/hotel/fr/peniche-djebelle.fr.html?aid=304142
408,Le Petit Vatel,"[""Le Petit Vatel se situe dans l'espace Perret, à 500 mètres de la mairie du Havre et à 1 km de la gare ainsi que de l'embarcadère des ferries. La\xa0connexion Wi-Fi est gratuite. "", '499 expériences vécues']","['7,6']","86 rue Louis Brindeau, Perret, 76600 Le Havre, France",49.491117,0.10451764,https://www.booking.com/hotel/fr/petitvatel.fr.html?aid=304142
409,Aparthotel Adagio Aix-en-Provence Centre,"[""L'Aparthotel Adagio Aix-en-Provence Centre se situe dans une rue paisible du centre de la commune d'Aix-en-Provence, à 10 minutes à pied des cafés et des fontaines du cours Mirabeau. "", '1 526 expériences vécues']","['8,6']","3/5, rue des Chartreux, 13100 Aix-en-Provence, France",43.52890621,5.44086903,https://www.booking.com/hotel/fr/pierre-vacances-city-centre.fr.html?aid=304142
410,"HYPER CENTRE, VUE MER ,APPARTEMENT NEUF, 6 adultes","['Hébergement géré par un particulier', ""L'HYPER CENTRE, VUE MER, APPARTEMENT NEUF, 6 adultes est un hébergement en bord de mer situé à Biarritz, à 200 mètres de la plage des Pêcheurs et à 450 mètres de la plage de la Côte des Basques. "", '23 expériences vécues']","['9,6']","Place Bellevue , résidence BELLEVUE CLEMENCEAU , BAT A2 , 4° étage , appartement 702, 64200 Biarritz, France",43.48240567,-1.56092597,https://www.booking.com/hotel/fr/plein-centre-appartement-neuf-6-couchages-vue-mer.fr.html?aid=304142
411,Ibis Marseille Centre Prefecture,"[""L'Ibis Marseille Centre Prefecturemet à votre disposition une connexion Wi-Fi gratuite et une réception ouverte 24h/24. "", '733 expériences vécues']","['7,5']","13 Rue Lafon, Castellane et Préfecture, 13006 Marseille, France",43.29155323,5.38197108,https://www.booking.com/hotel/fr/premiere-classe-marseille-centre-xml.fr.html?aid=304142
412,Hôtel Princes de Catalogne,"[""Situé sur une place tranquille dans la ville pittoresque de Collioure, l'Hôtel Princes de Catalogne se trouve à 400 mètres de la plage. Il a été rénové début 2009 et affiche un style contemporain. "", '1 524 expériences vécues']","['8,0']","Rue Des Palmiers, 66190 Collioure, France",42.52591431,3.0826816,https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html?aid=304142
413,Lagrange Aparthotel Toulouse Saint-Michel,"[""Le Lagrange Aparthotel Toulouse Saint-Michel est situé à seulement 160 mètres de la station de métro Saint-Michel, à 10 minutes à pied du musée d'histoire naturelle et à 1,5 km du stade de Toulouse. "", '2 668 expériences vécues']","['8,1']","36 Grande Rue Saint Michel, 31400 Toulouse, France",43.58763592,1.44667894,https://www.booking.com/hotel/fr/privila-ge-appart-guillaumet.fr.html?aid=304142
414,nhow Marseille,"['Le nhow Marseille at Palm Beach est installé en front de mer dans la baie du Prado, à 4 km du centre de Marseille. ', '2 846 expériences vécues']","['8,3']","200 Corniche J.F. Kennedy, 13007 Marseille, France",43.26873557,5.36907434,https://www.booking.com/hotel/fr/pullman-palm-beach-marseille.fr.html?aid=304142
415,Kyriad Grenoble Centre,"[""Situé à Grenoble, à 200 mètres du stade Lesdiguières, le Kyriad Grenoble Centre vous accueille dans un hôtel 3 étoiles doté d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite. "", '1 452 expériences vécues']","['7,8']","116 Cours de la Libération, 38100 Grenoble, France",45.16819994,5.71199477,https://www.booking.com/hotel/fr/qualityhotelgrenoble.fr.html?aid=304142
416,Résidence Natura,"['Située à Ax-les-Thermes, la Résidence Natura propose des appartements indépendants avec une télévision à écran plat et un coin salon, ainsi que des chambres doubles. ', '377 expériences vécues']","['7,3']","8 rue Constant Alibert, 09110 Ax-les-Thermes, France",42.71931396,1.83852285,https://www.booking.com/hotel/fr/ra-c-sidence-natura.fr.html?aid=304142
417,Résidence La Palma,"['La Résidence La Palma est située à Saintes-Maries-de-la-Mer, à seulement 100 mètres de la plage et du centre du village. ', '101 expériences vécues']","['8,2']","16, rue Alphonse Daudet, 13460 Les Saintes-Maries-de-la-Mer, France",43.45105644,4.42515671,https://www.booking.com/hotel/fr/ra-c-sidence-palma.fr.html?aid=304142
418,ApartHotel Sainte-Marthe,"[""Situé en face de l'université Sainte Marthe, à seulement 15\xa0minutes à pied du Palais des Papes et du centre historique d'Avignon, l'Apart'Hotel Sainte-Marthe propose des appartements indépendants et..."", '3 862 expériences vécues']","['7,7']","6 Route de Lyon , 84000 Avignon, France",43.94989514,4.81986389,https://www.booking.com/hotel/fr/ra-c-sidence-sainte-marthe.fr.html?aid=304142
419,Résidence Vénus,"['Hébergement géré par un particulier', ""L'appartement 1 chambre du Résidence Vénus est situé le long de la route des Vins d'Alsace, à 13 km du club de golf d'Ammerschwihr. "", '110 expériences vécues']","['8,8']","10 Rue du Rempart Nord, 68420 Eguisheim, France",48.04363894,7.30606377,https://www.booking.com/hotel/fr/ra-c-sidence-va-c-nus.fr.html?aid=304142
420,Radisson Blu Hotel Biarritz,"['Situé dans le centre de Biarritz, le Radisson Blu Hotel Biarritz surplombe la plage de surf Côte des Basques. ', '1 743 expériences vécues']","['7,5']","1 Carrefour Helianthe, 64200 Biarritz, France",43.47827192,-1.56469077,https://www.booking.com/hotel/fr/radisson-blu-hotel-biarritz.fr.html?aid=304142
421,"Radisson Blu Hotel, Lyon","[""Situé à 300 mètres de la gare Part-Dieu, l'établissement Radisson Blu Hotel, Lyon est doté d'un restaurant-bar offrant une vue panoramique sur Lyon depuis le 32ème étage de l'emblématique tour..."", '6 909 expériences vécues']","['8,1']","129 rue Servient, 3e arr., 69003 Lyon, France",45.76106379,4.85515237,https://www.booking.com/hotel/fr/radisson-blu-hotel-lyon.fr.html?aid=304142
422,"Radisson Blu Hotel, Rouen Centre","[""Situé à Rouen, le Radisson Blu Hotel, Rouen Centre dispose d'un restaurant servant des plats locaux de haute qualité, d'une salle de sport, d'un bar et d'un salon commun. "", '1 804 expériences vécues']","['8,9']","6-8 Rue du Donjon, 76000 Rouen, France",49.446441,1.09412,https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html?aid=304142
423,Hotel Reine Mathilde,"[""L'hôtel Reine Mathilde se situe dans le quartier médiéval de Bayeux, à seulement 300 mètres du musée de la Tapisserie. "", '995 expériences vécues']","['8,7']","23 Rue Larcher, 14400 Bayeux, France",49.27603159,-0.70172489,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.fr.html?aid=304142
424,Terres de France - Résidence Côté Provence,"['Situé à Gréoux-les-Bains, à 43 km de Lourmarin, le Terres de France - Résidence Côté Provence propose une piscine extérieure ouverte en saison et une connexion Wi-Fi gratuite. ', '272 expériences vécues']","['7,4']","11 Avenue des Thermes, 04800 Gréoux-les-Bains, France",43.757202,5.89661,https://www.booking.com/hotel/fr/residence-cote-provence.fr.html?aid=304142
425,Résidence du Soleil,"[""Situé dans le centre-ville de Collioure, à 400 mètres du château royal et à 100 mètres de la plage, cet appartement dispose d'une terrasse et d'un jardin. "", '259 expériences vécues']","['7,7']","B 7 Rue du Soleil, 66190 Collioure, France",42.52311754,3.0854253,https://www.booking.com/hotel/fr/residence-du-soleil-collioure.fr.html?aid=304142
426,Résidence Odalys Le Mas des Flamants,"[""Située à l'extérieur des fortifications d'Aigues-Mortes, sur les rives du Vidourle, la Résidence Odalys Le Mas des Flamants possède une piscine et des pataugeoires. "", '398 expériences vécues']","['8,0']","60 Chemin de Trouche, 30220 Aigues-Mortes, France",43.57379435,4.18062186,https://www.booking.com/hotel/fr/residence-le-mas-des-flamants.fr.html?aid=304142
427,Lagrange Vacances Les Chalets d’Ax,"[""Le Lagrange Vacances Les Chalets d'Ax est situé à Ax-Les-Thermes, à 800 mètres du centre-ville et des remontées mécaniques. "", '684 expériences vécues']","['7,9']","Quartier De Castel Maou - Chemin d'Aouredou -, Route d'Andorre RN 20, 09110 Ax-les-Thermes, France",42.71383156,1.83920681,https://www.booking.com/hotel/fr/residence-les-chalets-d-ax.fr.html?aid=304142
428,Résidence Pierre & Vacances Le Clos d'Eguisheim,"['La Résidence Pierre\xa0&\xa0Vacances Le Clos d’Eguisheim est située à 700\xa0mètres du centre du village d’Eguisheim en Alsace, le long de la route des vins. ', '647 expériences vécues']","['8,0']","Route De Wettolsheim, 68420 Eguisheim, France",48.04502734,7.31185466,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142
429,Residence Reine Marine,"['Située sur la plage la résidence vous offre un panorama exceptionnel sur la baie de saint-malo\r Piscine couverte et chauffée, hammam, parking gratuit, accès direct à la plage, à quelques minutes du ce...', '808 expériences vécues']","['8,3']","65/67 Avenue John Fitzgerald Kennedy, 35400 Saint-Malo, France",48.66913503,-1.98354185,https://www.booking.com/hotel/fr/residence-reine-marine.fr.html?aid=304142
430,Bel appartement pour 4 personnes - 4SAP22,"['Situé à 50 mètres de la plage de Balette, à 200 mètres de la plage de Boutigue et à 250 mètres de celle de Port Avall, le Bel appartement pour 4 personnes - 4SAP22 propose un hébergement à Collioure. ', '13 expériences vécues']","['8,0']","residence Saphir Route Imperiale 1b, 66190 Collioure, France",42.52434874,3.09014887,https://www.booking.com/hotel/fr/residence-saphir-4sa711.fr.html?aid=304142
431,Résidence Victoria Surf,"['Installée dans le centre de Biarritz, la Résidence Victoria Surf dispose de studios indépendants donnant sur la plage principale. ', '579 expériences vécues']","['8,1']","21 Ter Avenue Edouard VII, 64200 Biarritz, France",43.48474402,-1.55708939,https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html?aid=304142
432,HotelHome Paris 16,"[""L'HotelHome Paris 16 est situé dans le XVIème arrondissement de Paris, à 1,5 km du Bois de Boulogne. Il propose des appartements climatisés dotés d'une connexion Wi-Fi gratuite. "", '221 expériences vécues']","['8,6']","36, rue George Sand, 16e arr., 75016 Paris, France",48.85057501,2.26743221,https://www.booking.com/hotel/fr/residencejasmin.fr.html?aid=304142
433,Residhome Marseille Saint-Charles,"[""Le Residhome Marseille Saint-Charles est situé à Marseille, à seulement 5 minutes à pied de la gare Saint-Charles, à 12 minutes de marche du Vieux-Port, ainsi qu'à 5 stations de métro du palais des..."", '2 771 expériences vécues']","['8,0']","10, Boulevard Charles Nedelec, 13001 Marseille, France",43.30230886,5.37691176,https://www.booking.com/hotel/fr/residhome-marseille-saint-charles.fr.html?aid=304142
434,Residhome Grenoble Caserne De Bonne,"['Le Residhome Grenoble Caserne De Bonne est un établissement 4\xa0étoiles situé à Grenoble, à seulement 10\xa0minutes à pied du centre-ville. ', '1 500 expériences vécues']","['7,9']","21 Rue Lazare Carnot, 38000 Grenoble, France",45.18346987,5.72433829,https://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html?aid=304142
435,Séjours & Affaires Strasbourg Kleber,"['Cette résidence propose un hébergement individuel confortable. Elle se trouve dans une rue calme du centre-ville, à 5 minutes à pied du quartier historique de la Petite France et de la cathédrale de...', '1 238 expériences vécues']","['7,9']","16 Rue Hannong, 67000 Strasbourg, France",48.58319667,7.74285212,https://www.booking.com/hotel/fr/residhome-strasbourg-kleber.fr.html?aid=304142
436,Residhome Toulouse Occitania,"['Doté d’une piscine extérieure, le Residhome Toulouse Occitania propose des hébergements à moins de 100 mètres de l’arrêt de tramway Hippodrome, d’où vous pourrez rejoindre le centre-ville de Toulouse...', '1 877 expériences vécues']","['8,5']","93 Avenue De Lombez, 31300 Toulouse, France",43.5938049,1.41036384,https://www.booking.com/hotel/fr/residhome-toulouse-occitania.fr.html?aid=304142
437,Residhome Toulouse Ponts Jumeaux,"['Le Residhome Toulouse Ponts Jumeaux se trouve à Toulouse, dans le quartier des Minimes-Barrière de Paris, à 3,6\xa0km du Zénith et à 3,7\xa0km du parc des expositions Toulouse Expo. ', '751 expériences vécues']","['9,0']","105 Boulevard de l'Embouchure, 31200 Toulouse, France",43.61177,1.421825,https://www.booking.com/hotel/fr/residhome-toulouse-ponts-jumeaux.fr.html?aid=304142
438,Residhotel Le Central'Gare,"[""Le Residhotel Le Central'Gare propose des hébergements indépendants avec une connexion Wi-Fi gratuite. "", '1 241 expériences vécues']","['7,8']","8 Place de la Gare, 38000 Grenoble, France",45.19085898,5.71572438,https://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html?aid=304142
439,Hotel Restaurant Bellevue,"[""Situé dans le centre-ville de Bormes-les-Mimosas, l'Hotel Restaurant Bellevue possède un restaurant servant des produits frais et locaux, un bar et une terrasse se trouvant en face de l'établissement...."", '391 expériences vécues']","['7,7']","14 place Gambetta, 83230 Bormes-les-Mimosas, France",43.15187759,6.34313598,https://www.booking.com/hotel/fr/restaurant-bellevue.fr.html?aid=304142
440,Rivage Hôtel & Spa Annecy,"['Établissement 4\xa0étoiles, le Rivage Hôtel & Spa Annecy vous accueille à Annecy, à 2,1\xa0km du palais de l’Isle et à 2,2\xa0km du château d’Annecy. ', '879 expériences vécues']","['8,9']","33 Avenue du Petit Port, 74000 Annecy, France",45.905699,6.151953,https://www.booking.com/hotel/fr/rivage-amp-spa-annecy.fr.html?aid=304142
441,1924 Hôtel,"['Doté d’une connexion Wi-Fi gratuite, le 1924 Hôtel est installé au cœur de Grenoble, à seulement 450\xa0mètres de la gare SNCF, à moins de 1\xa0minute à pied de l’arrêt de tramway Alsace-Lorraine. ', '384 expériences vécues']","['8,5']","2 Rue Gabriel Peri, 38000 Grenoble, France",45.18928483,5.71861982,https://www.booking.com/hotel/fr/royal-grenoble.fr.html?aid=304142
442,Hôtel Birdy by Happyculture,"['L’Hôtel Birdy by Happyculture se trouve à 20\xa0minutes de route d’Aix-en-Provence, à proximité d’un parcours de golf de 18\xa0trous. ', '1 196 expériences vécues']","['7,9']","775, Avenue Guillibert-De-La-Lauzière Pichaury Ii, Les Milles, 13591 Aix-en-Provence, France",43.48142972,5.3656143,https://www.booking.com/hotel/fr/royal-mirabeau.fr.html?aid=304142
